"parent","level","name","lng","lat","people_count_2010","adcode"
"潍坊市","district","寒亭区","119.207866","36.772103","424106","370703"
"黔南布依族苗族自治州","district","长顺县","106.447376","26.022116","191129","522729"
"滨州市","district","沾化区","118.129902","37.698456","null","371603"
"青岛市","district","市南区","120.395966","36.070892","544847","370202"
"青岛市","district","李沧区","120.421236","36.160023","512389","370213"
"淄博市","district","临淄区","118.306018","36.816657","642831","370305"
"青岛市","district","莱西市","120.526226","36.86509","750225","370285"
"沈阳市","district","和平区","123.406664","41.788074","null","210102"
"青岛市","district","城阳区","120.389135","36.306833","737209","370214"
"青岛市","district","市北区","120.355026","36.083819","558218","370203"
"阿里地区","district","措勤县","85.159254","31.016774","14626","542527"
"阿克苏地区","district","新和县","82.610828","41.551176","172064","652925"
"湘西土家族苗族自治州","district","永顺县","109.853292","28.998068","429672","433127"
"青岛市","district","即墨市","120.447352","36.390847","1200000","370282"
"张家口市","district","康保县","114.615809","41.850046","204975","130723"
"甘南藏族自治州","district","合作市","102.91149","34.985973","90290","623001"
"沧州市","district","青县","116.838384","38.569646","402137","130922"
"唐山市","district","古冶区","118.45429","39.715736","358461","130204"
"甘南藏族自治州","district","碌曲县","102.488495","34.589591","35630","623026"
"澳門特別行政區","district","望德堂區","113.550252","22.193791","null","820003"
"甘南藏族自治州","district","玛曲县","102.075767","33.998068","54745","623025"
"长春市","district","农安县","125.175287","44.431258","960759","220122"
"长春市","district","九台区","125.844682","44.157155","null","220113"
"巴彦淖尔市","district","磴口县","107.006056","40.330479","117091","150822"
"巴彦淖尔市","district","乌拉特后旗","107.074941","41.084307","65207","150825"
"聊城市","district","冠县","115.444808","36.483753","764864","371525"
"沧州市","district","沧县","117.007478","38.219856","669019","130921"
"呼和浩特市","district","和林格尔县","111.824143","40.380288","169856","150123"
"丽水市","district","松阳县","119.485292","28.449937","185051","331124"
"滨州市","district","邹平县","117.736807","36.87803","778777","371626"
"张家口市","district","宣化区","115.0632","40.609368","370569","130705"
"呼和浩特市","district","赛罕区","111.698463","40.807834","1300000","150105"
"滨州市","district","惠民县","117.508941","37.483876","602491","371621"
"淄博市","district","张店区","118.053521","36.807049","929242","370303"
"柳州市","district","城中区","109.411749","24.312324","160217","450202"
"大连市","district","旅顺口区","121.26713","38.812043","324773","210212"
"昆明市","district","五华区","102.704412","25.042165","855521","530102"
"郑州市","district","金水区","113.686037","34.775838","1600000","410105"
"大连市","district","甘井子区","121.582614","38.975148","1300000","210211"
"昆明市","district","宜良县","103.145989","24.918215","911835","530125"
"昆明市","district","西山区","102.705904","25.02436","753813","530112"
"昆明市","district","东川区","103.182","26.08349","271917","530113"
"柳州市","district","柳城县","109.245812","24.655121","353796","450222"
"九江市","district","瑞昌市","115.669081","29.676599","419047","360481"
"上海市市辖区","district","杨浦区","121.522797","31.270755","1300000","310110"
"四平市","district","铁西区","124.360894","43.176263","null","220302"
"天水市","district","武山县","104.891696","34.721955","1000000","620524"
"安顺市","district","关岭布依族苗族自治县","105.618454","25.944248","null","520424"
"广州市","district","天河区","113.335367","23.13559","1400000","440106"
"昭通市","district","巧家县","102.929284","26.9117","516349","530622"
"广州市","district","越秀区","113.280714","23.125624","1200000","440104"
"昭通市","district","大关县","103.891608","27.747114","263225","530624"
"德宏傣族景颇族自治州","district","芒市","98.577608","24.436699","389891","533103"
"张家口市","district","沽源县","115.684836","41.667419","174619","130724"
"广州市","district","黄埔区","113.450761","23.103239","457930","440112"
"廊坊市","district","广阳区","116.713708","39.521931","500396","131003"
"德宏傣族景颇族自治州","district","陇川县","97.794441","24.184065","715917","533124"
"常州市","district","天宁区","119.963783","31.779632","513794","320402"
"常州市","district","新北区","119.974654","31.824664","597144","320411"
"昌都市","district","江达县","98.218351","31.499534","null","540321"
"哈尔滨市","district","呼兰区","126.603302","45.98423","764534","230111"
"武威市","district","古浪县","102.898047","37.470571","738306","620622"
"福州市","district","鼓楼区","119.29929","26.082284","null","350102"
"肇庆市","district","高要区","112.460846","23.027694","null","441204"
"齐齐哈尔市","district","梅里斯达斡尔族区","123.754599","47.311113","165852","230208"
"沧州市","district","东光县","116.542062","37.88655","356502","130923"
"南京市","district","鼓楼区","118.769739","32.066966","826074","320106"
"惠州市","district","惠城区","114.413978","23.079883","1600000","441302"
"常州市","district","溧阳市","119.487816","31.427081","749522","320481"
"韶关市","district","南雄市","114.311231","25.115328","316179","440282"
"鞍山市","district","岫岩满族自治县","123.28833","40.281509","null","210323"
"惠州市","district","博罗县","114.284254","23.167575","1000000","441322"
"杭州市","district","西湖区","120.147376","30.272934","503821","330106"
"徐州市","district","睢宁县","117.95066","33.899222","1000000","320324"
"岳阳市","district","华容县","112.559369","29.524107","708898","430623"
"沧州市","district","海兴县","117.496606","38.141582","201538","130924"
"临夏回族自治州","district","永靖县","103.319871","35.938933","180161","622923"
"临夏回族自治州","district","临夏市","103.211634","35.59941","274466","622901"
"鞍山市","district","海城市","122.752199","40.852533","1300000","210381"
"淮安市","district","淮阴区","119.020817","33.622452","789747","320804"
"澳門特別行政區","district","路氹填海區","113.56925","22.136546","null","820007"
"唐山市","district","丰南区","118.110793","39.56303","595467","130207"
"廊坊市","district","三河市","117.077018","39.982778","652042","131082"
"舟山市","district","定海区","122.108496","30.016423","464184","330902"
"阿里地区","district","日土县","79.731937","33.382454","9738","542524"
"宜昌市","district","西陵区","111.295468","30.702476","512074","420502"
"黔西南布依族苗族自治州","district","贞丰县","105.650133","25.385752","303883","522325"
"六盘水市","district","水城县","104.95685","26.540478","704615","520221"
"黔西南布依族苗族自治州","district","册亨县","105.81241","24.983338","190413","522327"
"酒泉市","district","敦煌市","94.664279","40.141119","186027","620982"
"黔东南苗族侗族自治州","district","黄平县","107.901337","26.896973","263363","522622"
"曲靖市","district","宣威市","104.09554","26.227777","1300000","530381"
"齐齐哈尔市","district","克山县","125.874355","48.034342","403175","230229"
"舟山市","district","普陀区","122.301953","29.945614","null","330903"
"南京市","district","六合区","118.85065","32.340655","915625","320116"
"泸州市","district","合江县","105.834098","28.810325","709476","510522"
"泰安市","district","宁阳县","116.799297","35.76754","754647","370921"
"泰安市","district","肥城市","116.763703","36.1856","946627","370983"
"梅州市","district","蕉岭县","116.170531","24.653313","205849","441427"
"迪庆藏族自治州","district","香格里拉市","99.708667","27.825804","null","533401"
"大理白族自治州","district","祥云县","100.554025","25.477072","455605","532923"
"阿里地区","district","改则县","84.062384","32.302076","22177","542526"
"文山壮族苗族自治州","district","文山市","104.244277","23.369216","null","532601"
